sessionId,entrantId,positionOrder,positionText,laps,time
2000-10-WU,6512,1,1,15,72480
2000-10-WU,6510,2,2,16,72677
2000-10-WU,6509,3,3,15,72754
2000-10-WU,6526,4,4,17,72785
2000-10-WU,6511,5,5,16,73281
2000-10-WU,6530,6,6,20,73608
2000-10-WU,6523,7,7,17,73632
2000-10-WU,6517,8,8,16,73661
2000-10-WU,6529,9,9,17,73735
2000-10-WU,6525,10,10,17,73785
2000-10-WU,6518,11,11,13,73827
2000-10-WU,6513,12,12,14,73852
2000-10-WU,6524,13,13,17,74003
2000-10-WU,6522,14,14,18,74013
2000-10-WU,6527,15,15,17,74167
2000-10-WU,6514,16,16,18,74234
2000-10-WU,6520,17,17,19,74349
2000-10-WU,6519,18,18,19,74464
2000-10-WU,6516,19,19,15,74785
2000-10-WU,6528,20,20,16,74795
2000-10-WU,6531,21,21,13,75277
2000-10-WU,6521,22,22,9,75407